"NOME_MUN","RACA_COR","NU_ANO","CASOS"
"Seropédica","Ignorado","2022",64
"Seropédica","Ignorado","2023",9
"Seropédica","Ignorado","2024",19
"Seropédica","Ignorado","2025",0
"Silva Jardim","Branca","2015",6
"Silva Jardim","Branca","2016",25
"Silva Jardim","Branca","2017",0
"Silva Jardim","Branca","2018",1
"Silva Jardim","Branca","2019",7
"Silva Jardim","Branca","2020",0
"Silva Jardim","Branca","2021",0
"Silva Jardim","Branca","2022",1
"Silva Jardim","Branca","2023",2
"Silva Jardim","Branca","2024",71
"Silva Jardim","Branca","2025",10
"Silva Jardim","Preta","2015",0
"Silva Jardim","Preta","2016",2
"Silva Jardim","Preta","2017",0
"Silva Jardim","Preta","2018",0
"Silva Jardim","Preta","2019",0
"Silva Jardim","Preta","2020",0
"Silva Jardim","Preta","2021",0
"Silva Jardim","Preta","2022",0
"Silva Jardim","Preta","2023",1
"Silva Jardim","Preta","2024",25
"Silva Jardim","Preta","2025",2
"Silva Jardim","Amarela","2015",0
"Silva Jardim","Amarela","2016",1
"Silva Jardim","Amarela","2017",0
"Silva Jardim","Amarela","2018",0
"Silva Jardim","Amarela","2019",0
"Silva Jardim","Amarela","2020",0
"Silva Jardim","Amarela","2021",0
"Silva Jardim","Amarela","2022",0
"Silva Jardim","Amarela","2023",0
"Silva Jardim","Amarela","2024",1
"Silva Jardim","Amarela","2025",1
"Silva Jardim","Parda","2015",3
"Silva Jardim","Parda","2016",15
"Silva Jardim","Parda","2017",0
"Silva Jardim","Parda","2018",0
"Silva Jardim","Parda","2019",0
"Silva Jardim","Parda","2020",0
"Silva Jardim","Parda","2021",0
"Silva Jardim","Parda","2022",1
"Silva Jardim","Parda","2023",3
"Silva Jardim","Parda","2024",96
"Silva Jardim","Parda","2025",45
"Silva Jardim","Indígena","2015",0
"Silva Jardim","Indígena","2016",0
"Silva Jardim","Indígena","2017",0
"Silva Jardim","Indígena","2018",0
"Silva Jardim","Indígena","2019",0
"Silva Jardim","Indígena","2020",0
"Silva Jardim","Indígena","2021",0
"Silva Jardim","Indígena","2022",0
"Silva Jardim","Indígena","2023",0
"Silva Jardim","Indígena","2024",0
"Silva Jardim","Indígena","2025",0
"Silva Jardim","Ignorado","2015",5
"Silva Jardim","Ignorado","2016",21
"Silva Jardim","Ignorado","2017",0
"Silva Jardim","Ignorado","2018",0
"Silva Jardim","Ignorado","2019",3
"Silva Jardim","Ignorado","2020",0
"Silva Jardim","Ignorado","2021",0
"Silva Jardim","Ignorado","2022",1
"Silva Jardim","Ignorado","2023",0
"Silva Jardim","Ignorado","2024",0
"Silva Jardim","Ignorado","2025",3
"Sumidouro","Branca","2015",0
"Sumidouro","Branca","2016",138
"Sumidouro","Branca","2017",0
"Sumidouro","Branca","2018",0
"Sumidouro","Branca","2019",0
"Sumidouro","Branca","2020",0
"Sumidouro","Branca","2021",0
"Sumidouro","Branca","2022",0
"Sumidouro","Branca","2023",31
"Sumidouro","Branca","2024",315
"Sumidouro","Branca","2025",7
"Sumidouro","Preta","2015",0
"Sumidouro","Preta","2016",24
"Sumidouro","Preta","2017",0
"Sumidouro","Preta","2018",0
"Sumidouro","Preta","2019",0
"Sumidouro","Preta","2020",0
"Sumidouro","Preta","2021",0
"Sumidouro","Preta","2022",0
"Sumidouro","Preta","2023",3
"Sumidouro","Preta","2024",54
"Sumidouro","Preta","2025",1
"Sumidouro","Amarela","2015",0
"Sumidouro","Amarela","2016",2
"Sumidouro","Amarela","2017",0
"Sumidouro","Amarela","2018",0
"Sumidouro","Amarela","2019",0
"Sumidouro","Amarela","2020",0
"Sumidouro","Amarela","2021",0
"Sumidouro","Amarela","2022",0
"Sumidouro","Amarela","2023",0
"Sumidouro","Amarela","2024",14
"Sumidouro","Amarela","2025",0
"Sumidouro","Parda","2015",0
"Sumidouro","Parda","2016",13
"Sumidouro","Parda","2017",0
"Sumidouro","Parda","2018",0
"Sumidouro","Parda","2019",0
"Sumidouro","Parda","2020",0
"Sumidouro","Parda","2021",0
"Sumidouro","Parda","2022",0
"Sumidouro","Parda","2023",4
"Sumidouro","Parda","2024",73
"Sumidouro","Parda","2025",1
"Sumidouro","Indígena","2015",0
"Sumidouro","Indígena","2016",0
"Sumidouro","Indígena","2017",0
"Sumidouro","Indígena","2018",0
"Sumidouro","Indígena","2019",0
"Sumidouro","Indígena","2020",0
"Sumidouro","Indígena","2021",0
"Sumidouro","Indígena","2022",0
"Sumidouro","Indígena","2023",1
"Sumidouro","Indígena","2024",0
"Sumidouro","Indígena","2025",0
"Sumidouro","Ignorado","2015",0
"Sumidouro","Ignorado","2016",35
"Sumidouro","Ignorado","2017",0
"Sumidouro","Ignorado","2018",0
"Sumidouro","Ignorado","2019",0
"Sumidouro","Ignorado","2020",0
"Sumidouro","Ignorado","2021",0
"Sumidouro","Ignorado","2022",0
"Sumidouro","Ignorado","2023",30
"Sumidouro","Ignorado","2024",33
"Sumidouro","Ignorado","2025",6
"Tanguá","Branca","2015",0
"Tanguá","Branca","2016",0
"Tanguá","Branca","2017",0
"Tanguá","Branca","2018",1
"Tanguá","Branca","2019",2
"Tanguá","Branca","2020",2
"Tanguá","Branca","2021",0
"Tanguá","Branca","2022",1
"Tanguá","Branca","2023",14
"Tanguá","Branca","2024",21
"Tanguá","Branca","2025",3
"Tanguá","Preta","2015",0
"Tanguá","Preta","2016",0
"Tanguá","Preta","2017",0
"Tanguá","Preta","2018",1
"Tanguá","Preta","2019",0
"Tanguá","Preta","2020",1
"Tanguá","Preta","2021",0
"Tanguá","Preta","2022",1
"Tanguá","Preta","2023",3
"Tanguá","Preta","2024",17
"Tanguá","Preta","2025",1
"Tanguá","Amarela","2015",0
"Tanguá","Amarela","2016",0
"Tanguá","Amarela","2017",0
"Tanguá","Amarela","2018",0
"Tanguá","Amarela","2019",0
"Tanguá","Amarela","2020",0
"Tanguá","Amarela","2021",0
"Tanguá","Amarela","2022",0
"Tanguá","Amarela","2023",1
"Tanguá","Amarela","2024",1
"Tanguá","Amarela","2025",0
"Tanguá","Parda","2015",0
"Tanguá","Parda","2016",0
"Tanguá","Parda","2017",0
"Tanguá","Parda","2018",4
"Tanguá","Parda","2019",5
"Tanguá","Parda","2020",5
"Tanguá","Parda","2021",1
"Tanguá","Parda","2022",0
"Tanguá","Parda","2023",12
"Tanguá","Parda","2024",52
"Tanguá","Parda","2025",6
"Tanguá","Indígena","2015",0
"Tanguá","Indígena","2016",0
"Tanguá","Indígena","2017",0
"Tanguá","Indígena","2018",0
"Tanguá","Indígena","2019",0
"Tanguá","Indígena","2020",0
"Tanguá","Indígena","2021",0
"Tanguá","Indígena","2022",0
"Tanguá","Indígena","2023",1
"Tanguá","Indígena","2024",0
"Tanguá","Indígena","2025",0
"Tanguá","Ignorado","2015",0
"Tanguá","Ignorado","2016",94
"Tanguá","Ignorado","2017",29
"Tanguá","Ignorado","2018",75
"Tanguá","Ignorado","2019",10
"Tanguá","Ignorado","2020",3
"Tanguá","Ignorado","2021",0
"Tanguá","Ignorado","2022",2
"Tanguá","Ignorado","2023",20
"Tanguá","Ignorado","2024",39
"Tanguá","Ignorado","2025",4
"Teresópolis","Branca","2015",39
"Teresópolis","Branca","2016",462
"Teresópolis","Branca","2017",3
"Teresópolis","Branca","2018",4
"Teresópolis","Branca","2019",8
"Teresópolis","Branca","2020",8
"Teresópolis","Branca","2021",3
"Teresópolis","Branca","2022",1
"Teresópolis","Branca","2023",11
"Teresópolis","Branca","2024",874
"Teresópolis","Branca","2025",25
"Teresópolis","Preta","2015",4
"Teresópolis","Preta","2016",41
"Teresópolis","Preta","2017",0
"Teresópolis","Preta","2018",0
"Teresópolis","Preta","2019",3
"Teresópolis","Preta","2020",0
"Teresópolis","Preta","2021",1
"Teresópolis","Preta","2022",0
"Teresópolis","Preta","2023",1
"Teresópolis","Preta","2024",69
"Teresópolis","Preta","2025",5
"Teresópolis","Amarela","2015",0
"Teresópolis","Amarela","2016",0
"Teresópolis","Amarela","2017",0
"Teresópolis","Amarela","2018",0
"Teresópolis","Amarela","2019",0
"Teresópolis","Amarela","2020",0
"Teresópolis","Amarela","2021",0
"Teresópolis","Amarela","2022",0
"Teresópolis","Amarela","2023",0
"Teresópolis","Amarela","2024",3
"Teresópolis","Amarela","2025",0
"Teresópolis","Parda","2015",6
"Teresópolis","Parda","2016",84
"Teresópolis","Parda","2017",1
"Teresópolis","Parda","2018",0
"Teresópolis","Parda","2019",4
"Teresópolis","Parda","2020",1
"Teresópolis","Parda","2021",1
"Teresópolis","Parda","2022",0
"Teresópolis","Parda","2023",8
"Teresópolis","Parda","2024",452
"Teresópolis","Parda","2025",15
"Teresópolis","Indígena","2015",0
"Teresópolis","Indígena","2016",0
"Teresópolis","Indígena","2017",0
"Teresópolis","Indígena","2018",0
"Teresópolis","Indígena","2019",0
"Teresópolis","Indígena","2020",0
"Teresópolis","Indígena","2021",0
"Teresópolis","Indígena","2022",0
"Teresópolis","Indígena","2023",0
"Teresópolis","Indígena","2024",7
"Teresópolis","Indígena","2025",0
"Teresópolis","Ignorado","2015",24
"Teresópolis","Ignorado","2016",134
"Teresópolis","Ignorado","2017",2
"Teresópolis","Ignorado","2018",1
"Teresópolis","Ignorado","2019",7
"Teresópolis","Ignorado","2020",4
"Teresópolis","Ignorado","2021",0
"Teresópolis","Ignorado","2022",2
"Teresópolis","Ignorado","2023",0
"Teresópolis","Ignorado","2024",665
"Teresópolis","Ignorado","2025",0
"Trajano de Moraes","Branca","2015",1
"Trajano de Moraes","Branca","2016",17
"Trajano de Moraes","Branca","2017",2
"Trajano de Moraes","Branca","2018",0
"Trajano de Moraes","Branca","2019",0
"Trajano de Moraes","Branca","2020",0
"Trajano de Moraes","Branca","2021",0
"Trajano de Moraes","Branca","2022",4
"Trajano de Moraes","Branca","2023",1
"Trajano de Moraes","Branca","2024",47
"Trajano de Moraes","Branca","2025",81
"Trajano de Moraes","Preta","2015",1
"Trajano de Moraes","Preta","2016",3
"Trajano de Moraes","Preta","2017",1
"Trajano de Moraes","Preta","2018",0
"Trajano de Moraes","Preta","2019",0
"Trajano de Moraes","Preta","2020",0
"Trajano de Moraes","Preta","2021",0
"Trajano de Moraes","Preta","2022",1
"Trajano de Moraes","Preta","2023",0
"Trajano de Moraes","Preta","2024",6
"Trajano de Moraes","Preta","2025",21
"Trajano de Moraes","Amarela","2015",0
"Trajano de Moraes","Amarela","2016",0
"Trajano de Moraes","Amarela","2017",0
"Trajano de Moraes","Amarela","2018",0
"Trajano de Moraes","Amarela","2019",0
"Trajano de Moraes","Amarela","2020",0
"Trajano de Moraes","Amarela","2021",0
"Trajano de Moraes","Amarela","2022",0
"Trajano de Moraes","Amarela","2023",0
"Trajano de Moraes","Amarela","2024",0
"Trajano de Moraes","Amarela","2025",0
"Trajano de Moraes","Parda","2015",0
"Trajano de Moraes","Parda","2016",7
"Trajano de Moraes","Parda","2017",0
"Trajano de Moraes","Parda","2018",0
"Trajano de Moraes","Parda","2019",0
"Trajano de Moraes","Parda","2020",0
"Trajano de Moraes","Parda","2021",0
"Trajano de Moraes","Parda","2022",1
"Trajano de Moraes","Parda","2023",3
"Trajano de Moraes","Parda","2024",14
"Trajano de Moraes","Parda","2025",61
"Trajano de Moraes","Indígena","2015",0
"Trajano de Moraes","Indígena","2016",0
"Trajano de Moraes","Indígena","2017",0
"Trajano de Moraes","Indígena","2018",0
"Trajano de Moraes","Indígena","2019",0
"Trajano de Moraes","Indígena","2020",0
"Trajano de Moraes","Indígena","2021",0
"Trajano de Moraes","Indígena","2022",0
"Trajano de Moraes","Indígena","2023",0
"Trajano de Moraes","Indígena","2024",0
"Trajano de Moraes","Indígena","2025",0
"Trajano de Moraes","Ignorado","2015",0
"Trajano de Moraes","Ignorado","2016",6
"Trajano de Moraes","Ignorado","2017",0
"Trajano de Moraes","Ignorado","2018",0
"Trajano de Moraes","Ignorado","2019",0
"Trajano de Moraes","Ignorado","2020",0
"Trajano de Moraes","Ignorado","2021",0
"Trajano de Moraes","Ignorado","2022",0
"Trajano de Moraes","Ignorado","2023",1
"Trajano de Moraes","Ignorado","2024",0
"Trajano de Moraes","Ignorado","2025",7
"Três Rios","Branca","2015",5
"Três Rios","Branca","2016",1
"Três Rios","Branca","2017",0
"Três Rios","Branca","2018",1
"Três Rios","Branca","2019",2
"Três Rios","Branca","2020",2
"Três Rios","Branca","2021",1
"Três Rios","Branca","2022",2
"Três Rios","Branca","2023",157
"Três Rios","Branca","2024",437
"Três Rios","Branca","2025",21
"Três Rios","Preta","2015",0
"Três Rios","Preta","2016",0
"Três Rios","Preta","2017",0
"Três Rios","Preta","2018",1
"Três Rios","Preta","2019",0
"Três Rios","Preta","2020",0
"Três Rios","Preta","2021",1
"Três Rios","Preta","2022",0
"Três Rios","Preta","2023",17
"Três Rios","Preta","2024",40
"Três Rios","Preta","2025",0
"Três Rios","Amarela","2015",0
"Três Rios","Amarela","2016",1
"Três Rios","Amarela","2017",0
"Três Rios","Amarela","2018",0
"Três Rios","Amarela","2019",0
"Três Rios","Amarela","2020",0
"Três Rios","Amarela","2021",0
"Três Rios","Amarela","2022",0
"Três Rios","Amarela","2023",2
"Três Rios","Amarela","2024",1
"Três Rios","Amarela","2025",0
"Três Rios","Parda","2015",1
"Três Rios","Parda","2016",1
"Três Rios","Parda","2017",1
"Três Rios","Parda","2018",1
"Três Rios","Parda","2019",2
"Três Rios","Parda","2020",0
"Três Rios","Parda","2021",1
"Três Rios","Parda","2022",0
"Três Rios","Parda","2023",70
"Três Rios","Parda","2024",161
"Três Rios","Parda","2025",11
"Três Rios","Indígena","2015",0
"Três Rios","Indígena","2016",0
"Três Rios","Indígena","2017",0
"Três Rios","Indígena","2018",0
"Três Rios","Indígena","2019",0
"Três Rios","Indígena","2020",0
"Três Rios","Indígena","2021",0
"Três Rios","Indígena","2022",0
"Três Rios","Indígena","2023",0
"Três Rios","Indígena","2024",1
"Três Rios","Indígena","2025",0
"Três Rios","Ignorado","2015",98
"Três Rios","Ignorado","2016",465
"Três Rios","Ignorado","2017",1
"Três Rios","Ignorado","2018",18
"Três Rios","Ignorado","2019",78
"Três Rios","Ignorado","2020",2
"Três Rios","Ignorado","2021",10
"Três Rios","Ignorado","2022",4
"Três Rios","Ignorado","2023",240
"Três Rios","Ignorado","2024",1218
"Três Rios","Ignorado","2025",14
"Valença","Branca","2015",340
"Valença","Branca","2016",854
"Valença","Branca","2017",7
"Valença","Branca","2018",4
"Valença","Branca","2019",23
"Valença","Branca","2020",24
"Valença","Branca","2021",53
"Valença","Branca","2022",20
"Valença","Branca","2023",2
"Valença","Branca","2024",464
"Valença","Branca","2025",230
"Valença","Preta","2015",95
"Valença","Preta","2016",234
"Valença","Preta","2017",1
"Valença","Preta","2018",3
"Valença","Preta","2019",2
"Valença","Preta","2020",1
"Valença","Preta","2021",10
"Valença","Preta","2022",6
"Valença","Preta","2023",0
"Valença","Preta","2024",43
"Valença","Preta","2025",30
"Valença","Amarela","2015",1
"Valença","Amarela","2016",22
"Valença","Amarela","2017",0
"Valença","Amarela","2018",0
"Valença","Amarela","2019",0
"Valença","Amarela","2020",0
"Valença","Amarela","2021",1
"Valença","Amarela","2022",0
"Valença","Amarela","2023",0
"Valença","Amarela","2024",0
"Valença","Amarela","2025",0
"Valença","Parda","2015",108
"Valença","Parda","2016",293
"Valença","Parda","2017",1
"Valença","Parda","2018",2
"Valença","Parda","2019",5
"Valença","Parda","2020",3
"Valença","Parda","2021",27
"Valença","Parda","2022",23
"Valença","Parda","2023",4
"Valença","Parda","2024",332
"Valença","Parda","2025",129
"Valença","Indígena","2015",0
"Valença","Indígena","2016",1
"Valença","Indígena","2017",0
"Valença","Indígena","2018",0
"Valença","Indígena","2019",0
"Valença","Indígena","2020",0
"Valença","Indígena","2021",0
"Valença","Indígena","2022",0
"Valença","Indígena","2023",0
"Valença","Indígena","2024",0
"Valença","Indígena","2025",0
"Valença","Ignorado","2015",41
"Valença","Ignorado","2016",84
"Valença","Ignorado","2017",0
"Valença","Ignorado","2018",1
"Valença","Ignorado","2019",0
"Valença","Ignorado","2020",0
"Valença","Ignorado","2021",0
"Valença","Ignorado","2022",0
"Valença","Ignorado","2023",0
"Valença","Ignorado","2024",0
"Valença","Ignorado","2025",15
"Varre-Sai","Branca","2015",10
"Varre-Sai","Branca","2016",178
"Varre-Sai","Branca","2017",1
"Varre-Sai","Branca","2018",0
"Varre-Sai","Branca","2019",15
"Varre-Sai","Branca","2020",6
"Varre-Sai","Branca","2021",0
"Varre-Sai","Branca","2022",2
"Varre-Sai","Branca","2023",216
"Varre-Sai","Branca","2024",58
"Varre-Sai","Branca","2025",4
"Varre-Sai","Preta","2015",0
"Varre-Sai","Preta","2016",35
"Varre-Sai","Preta","2017",0
"Varre-Sai","Preta","2018",0
"Varre-Sai","Preta","2019",1
"Varre-Sai","Preta","2020",1
"Varre-Sai","Preta","2021",0
"Varre-Sai","Preta","2022",0
"Varre-Sai","Preta","2023",34
"Varre-Sai","Preta","2024",16
"Varre-Sai","Preta","2025",0
"Varre-Sai","Amarela","2015",0
"Varre-Sai","Amarela","2016",0
"Varre-Sai","Amarela","2017",0
"Varre-Sai","Amarela","2018",0
"Varre-Sai","Amarela","2019",0
"Varre-Sai","Amarela","2020",0
"Varre-Sai","Amarela","2021",0
"Varre-Sai","Amarela","2022",0
"Varre-Sai","Amarela","2023",0
"Varre-Sai","Amarela","2024",0
"Varre-Sai","Amarela","2025",0
"Varre-Sai","Parda","2015",5
"Varre-Sai","Parda","2016",80
"Varre-Sai","Parda","2017",1
"Varre-Sai","Parda","2018",0
"Varre-Sai","Parda","2019",14
"Varre-Sai","Parda","2020",0
"Varre-Sai","Parda","2021",0
"Varre-Sai","Parda","2022",1
"Varre-Sai","Parda","2023",76
"Varre-Sai","Parda","2024",26
"Varre-Sai","Parda","2025",2
"Varre-Sai","Indígena","2015",0
"Varre-Sai","Indígena","2016",0
"Varre-Sai","Indígena","2017",0
